id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients,dish
Breakfast-Burritos-Allrecipes_1,Breakfast Burritos,5,1200.0,"[Breakfast and Brunch, Lunch and Snacks]","[American, Mexican, Southwestern]","[bacon, eggs, salt, pepper, flour tortillas, shredded cheddar cheese, green onions]",burrito
Cheesy-Chicken-and-Black-Bean-Burritos-498013,Cheesy Chicken and Black Bean Burritos,4,1200.0,[Main Dishes],"[American, Mexican, Southwestern]","[canola oil, chopped onion, rotisserie chicken, ground cumin, garlic, salt, black beans, flour tortillas, pepper jack, cooking spray, salsa, pico de gallo, cream]",burrito
Wet-Burritos-1101259,Wet Burritos,4,2400.0,[Main Dishes],[Mexican],"[ground beef, onions, garlic cloves, cumin, salt, chili powder, oregano, pepper, bell pepper, green chilies, refried beans, chili, condensed tomato soup, enchilada sauce, flour tortillas, sharp cheddar cheese, shredded lettuce, tomatoes]",burrito
Sweet-Potato-Bean-Burritos-1248930,Sweet Potato Bean Burritos,4,5400.0,[Main Dishes],[Southwestern],"[sweet potatoes, vegetable oil, onions, garlic, kidney beans, black beans, water, chili powder, soy sauce, prepared mustard, ground cumin, cayenne pepper, large flour tortillas, shredded cheddar cheese, jack cheese, sour cream, salsa, guacamole, cilantro, green onions]",burrito
Recipe-For-Chipotle-Burritos-_Copycat_-1235049,Recipe For Chipotle Burritos (Copycat),3,1500.0,[Main Dishes],"[Southwestern, Mexican]","[chicken, cumin, garlic, sweet onion, salt, pepper, diced tomatoes, diced red onions, jalapeno chilies, cooked rice, lemon juice, lime juice, cilantro, black beans, sour cream, guacamole, flour tortillas]",burrito
Butternut-Squash_-Kale_-and-Gouda-Breakfast-Burritos-1378325,"Butternut Squash, Kale, and Gouda Breakfast Burritos",4,2700.0,[Breakfast and Brunch],,"[butter oil, yellow onion, garlic, butternut squash, crimini mushrooms, kale, large eggs, milk, butter, shredded gouda cheese, whole wheat tortillas]",burrito
California-Burritos-1321353,California Burritos,4,2700.0,[Main Dishes],,"[sirloin steak, olive oil, lime, white vinegar, garlic cloves, jalapeno chilies, cilantro leaves, salt, black pepper, chopped tomatoes, purple onion, cilantro, pepper, flour tortillas, shredded sharp cheddar cheese, french fries, shredded lettuce, sour cream]",burrito
Frozen-Healthy-Breakfast-Burritos-625907,Frozen Healthy Breakfast Burritos,3,2400.0,[Breakfast and Brunch],,"[eggs, skim milk, red pepper, green pepper, onions, turkey sausage, reduced fat cheddar cheese, whole wheat tortillas]",burrito
Breakfast-Burrito-1018914,Breakfast Burrito,4,2100.0,[Breakfast and Brunch],"[Southwestern, Mexican]","[flour tortillas, eggs, bacon, pepper jack, green onions, onions, mushrooms, jack cheese, guacamole, salsa, sour cream, olive oil, pepper, salt, cayenne pepper, chili powder, ground cumin, cilantro, diced tomatoes]",burrito
Make-Ahead-Freezable-Breakfast-Burritos-1330151,Make-Ahead Freezable Breakfast Burritos,4,2400.0,[Breakfast and Brunch],,"[olive oil, turkey breakfast sausage, red bell pepper, sweet onion, large tomato, eggs, pepper, low-fat shredded cheddar cheese, whole wheat tortillas]",burrito
Copycat-Steak-Burritos-1304965,Copycat Steak Burritos,4,2700.0,[Main Dishes],"[Barbecue, Mexican]","[dried oregano, ground cumin, garlic powder, onion powder, ancho powder, cayenne pepper, ground black pepper, kosher salt, skirt steak, vegetable oil, roma tomatoes, diced red onions, jalapeno chilies, chopped cilantro fresh, cooked brown rice, fresh lime juice, flour tortillas, low sodium black beans, sour cream]",burrito
Pan-Roasted-Homemade-Breakfast-Burritos-1327410,Pan Roasted Homemade Breakfast Burritos,4,2400.0,[Breakfast and Brunch],,"[large flour tortillas, eggs, breakfast sausages, yukon gold potatoes, sweet onion, Mexican cheese, lacinato kale, cream of mushroom soup, extra-virgin olive oil, sea salt, black peppercorns, sour cream, Sriracha, Anaheim chile]",burrito
Seven-Layer-Burritos-1332966,Seven Layer Burritos,4,1200.0,[Main Dishes],,"[flour tortillas, refried beans, uncle bens, shredded cheddar cheese, shredded lettuce, diced tomatoes, sour cream, guacamole]",burrito
Addicting-Sweet-Potato-and-Black-Bean-Freezer-Burritos-1323947,Addicting Sweet Potato and Black Bean Freezer Burritos,4,2400.0,,,"[sweet potatoes, black beans, onions, pepper, garlic salt, cumin, spices, jack cheese, green onions, sour cream, flour tortillas]",burrito
Mexican-Breakfast-Burritos-684311,Mexican Breakfast Burritos,4,1500.0,[Breakfast and Brunch],"[Southwestern, Mexican]","[eggs, salsa, black beans, corn, diced tomatoes, chopped cilantro fresh, cumin, salt, lime, cheddar cheese, flour tortillas]",burrito
Microwave-Egg-_-Cheese-Breakfast-Burrito-496686,Microwave Egg & Cheese Breakfast Burrito,4,180.0,[Breakfast and Brunch],,"[flour tortillas, eggs, Mexican cheese blend, salsa]",burrito
Southwest-Breakfast-Burritos-1042724,Southwest Breakfast Burritos,4,2100.0,[Breakfast and Brunch],,"[tortillas, eggs, grating cheese, bacon, sausage links, potatoes]",burrito
Bacon-Chili-Dog-Burrito-1059222,Bacon Chili Dog Burrito,4,900.0,[Main Dishes],,"[hot dogs, bacon, jack cheese, chili, flour tortillas, butter]",burrito
Breakfast-Burritos-1068051,Breakfast Burritos,4,1500.0,[Breakfast and Brunch],,"[flour tortillas, eggs, chorizo sausage, cheddar cheese]",burrito
Black-bean-and-rice-freezer-burritos-365074,Black Bean and Rice Freezer Burritos,5,1800.0,[Main Dishes],[Mexican],"[rice, black beans, taco seasoning, pepper jack, monterey jack, tortillas]",burrito
Breakfast-Burrito-Bites-1317059,Breakfast Burrito Bites,4,1200.0,[Breakfast and Brunch],,"[chopped bell pepper, olive oil, eggs, water, whole wheat tortillas]",burrito
