id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients,dish
Cheesecake-Flan-1327986,Cheesecake Flan,4,6300.0,[Desserts],,"[sweetened condensed milk, evaporated milk, eggs, reduced fat cream cheese, vanilla extract, sugar, water]",cheesecake
Strawberry-Cheesecake-Chimichangas-1266896,Strawberry Cheesecake Chimichangas,4,1800.0,[Desserts],,"[cream cheese, sour cream, sugar, vanilla extract, lemon zest, flour tortillas, strawberries, cinnamon, vegetable oil]",cheesecake
Quick-Pumpkin-Cheesecake-1336621,Quick Pumpkin Cheesecake,4,1500.0,[Desserts],,"[pumpkin, reduced fat cream cheese, cool whip, graham cracker pie crust, sugar, cinnamon]",cheesecake
Pumpkin-Cheesecake-1340499,Pumpkin Cheesecake,4,4200.0,[Desserts],,"[gingersnap cookies, chop fine pecan, butter, cream cheese, white sugar, vanilla extract, eggs, solid pack pumpkin, ground cinnamon, ground nutmeg]",cheesecake
Low-Fat-Cheesecake-Recipe_-No-Bake-1379195,"Low Fat Cheesecake Recipe, No-Bake",4,1500.0,[Desserts],,"[cool whip, Philadelphia Cream Cheese, reduced fat graham cracker crust, sugar, lemon juice]",cheesecake
Cheesecake-Cupcakes-1367085,Cheesecake Cupcakes,4,2100.0,[Desserts],,"[crumbs, butter, full fat cream cheese, sugar, large eggs, pure vanilla extract, lemon, lemon juice, sour cream, frozen strawberries]",cheesecake
Raspberry-Cheesecake-Pies-1378800,Raspberry Cheesecake Pies,4,3300.0,[Desserts],,"[raspberries, sugar, cream cheese, vanilla]",cheesecake
Festive-Christmas-Candy-Cheesecake-1366198,Festive Christmas Candy Cheesecake,4,6300.0,[Desserts],,"[graham cracker crumbs, butter, cream cheese, sugar, vanilla extract, peppermint extract, eggs, peppermint candy, sour cream, candy]",cheesecake
Pumpkin-Brulee-Cheesecake-Bars-1370652,Pumpkin Brulee Cheesecake Bars,4,4800.0,[Desserts],,"[crushed graham crackers, light brown sugar, ground cinnamon, unsalted butter, granulated sugar, all-purpose flour, ground ginger, ground nutmeg, ground allspice, cream cheese, large eggs, sour cream, vanilla extract, pumpkin purée, cinnamon, mint leaves, pecans, whipped cream]",cheesecake
No-Bake-Chocolate-Cherry-Cheesecake-1273210,No-Bake Chocolate Cherry Cheesecake,4,1200.0,[Desserts],,"[chocolate sandwich cookies, melted butter, cream cheese, vanilla extract, confectioners sugar, heavy cream, bittersweet chocolate, semisweet chocolate, cherries, cherry pie filling]",cheesecake
Sopapilla-Cheesecake-975037,Sopapilla Cheesecake,4,2400.0,[Desserts],,"[crescent rolls, cream cheese, sugar, vanilla, butter, cinnamon sugar]",cheesecake
Sweet-Potato-Cheesecake-1369989,Sweet Potato Cheesecake,4,6900.0,[Desserts],,"[pecans, graham cracker crumbs, granulated sugar, butter, cream cheese, sweet potatoes, light brown sugar, eggs, vanilla extract, sour cream, heavy cream, ground cinnamon, mini marshmallows]",cheesecake
Pumpkin-Cheesecake-1228085,Pumpkin Cheesecake,4,3900.0,[Desserts],,"[graham cracker crumbs, light brown sugar, butter, cinnamon, cream cheese, pumpkin purée, eggs, sour cream, sugar, ground nutmeg, clove, flour, vanilla, vanilla extract]",cheesecake
Gingerbread-Cheesecake-Cookie-Cups-1378109,Gingerbread Cheesecake Cookie Cups,4,3600.0,[Desserts],,"[cookies, butter, brown sugar, eggs, molasses, all-purpose flour, ground ginger, cinnamon, nutmeg, clove, baking soda, corn starch, cheesecake, cream cheese, powdered sugar, ground cinnamon]",cheesecake
New-York-Cheesecake-1041449,New York Cheesecake,4,2400.0,[Desserts],,"[graham cracker crumbs, fruit, unsalted butter, cream cheese, sugar, large eggs, sour cream, vanilla extract]",cheesecake
Rainbow-cheesecake-335548,Rainbow Cheesecake,5,3600.0,[Desserts],,"[cream cheese, sugar, vanilla extract, heavy whipping cream, eggs, orange]",cheesecake
Cheesecake-Factory-Original-Cheesecake-1240459,Cheesecake Factory Original Cheesecake,3,3300.0,[Desserts],,"[graham cracker crumbs, ground cinnamon, margarine, cream cheese, granulated sugar, sour cream, vanilla extract, eggs, whipped cream]",cheesecake
Strawberry-Cheesecake-1206806,Strawberry Cheesecake,4,3600.0,[Desserts],,"[butter, graham cracker crumbs, cream cheese, sugar, vanilla, large eggs, sour cream, strawberries]",cheesecake
Cheesecake-629125,Cheesecake,3,6300.0,[Desserts],,"[graham cracker crumbs, butter, sugar, cream cheese, vanilla, eggs, sour cream]",cheesecake
Mini-Cheesecakes-1095019,Mini Cheesecakes,4,3000.0,[Desserts],,"[crushed graham crackers, melted butter, cream cheese, sour cream, sugar, eggs, vanilla extract, salt]",cheesecake
Mini-Cheesecakes-with-Milk-_-Dark-Chocolate-Ganache-1354192,Mini Cheesecakes with Milk + Dark Chocolate Ganache,4,1500.0,[Desserts],,"[graham cracker crumbs, granulated sugar, unsalted butter, cream cheese, salt, large eggs, vanilla extract, sour cream, chocolate chips, milk chocolate chips, heavy cream]",cheesecake
Mini-Cranberry-Cheesecakes-1360181,Mini Cranberry Cheesecakes,4,4500.0,[Desserts],,"[corn starch, orange juice, whole cranberry sauce, graham cracker crumbs, melted butter, cream cheese, sugar, eggs, vanilla]",cheesecake
Pumpkin-Cheesecake-Trifle-1378357,Pumpkin-Cheesecake Trifle,4,1800.0,[Desserts],,"[Philadelphia Cream Cheese, granulated sugar, pumpkin purée, caramel sauce, pumpkin pie spice, heavy whipping cream, cake]",cheesecake
Mini-Cheesecakes-946387,Mini Cheesecakes,4,3900.0,[Desserts],,"[cookie crumbs, melted butter, cream cheese, sugar, salt, vanilla extract, large eggs]",cheesecake
Easy-Salted-Caramel-Cheesecake-Pie-1380117,Easy Salted Caramel Cheesecake Pie,4,1800.0,[Desserts],,"[pie crust, cream cheese, sugar, vanilla extract, caramel topping, sea salt]",cheesecake
Chocolate-Peanut-Butter-Cheesecake-1361135,Chocolate Peanut Butter Cheesecake,4,4500.0,[Desserts],,"[butter, graham cracker crumbs, sugar, cream cheese, salt, vanilla, eggs, sour cream, peanut butter, heavy cream, semisweet chocolate]",cheesecake
Skinny-Mini-Pumpkin-Cheesecakes-with-Pecan-Crust-1374977,Skinny Mini Pumpkin Cheesecakes with Pecan Crust,4,6600.0,[Desserts],,"[pecans, unsalted butter, raw honey, ground cinnamon, salt, cream cheese, brown sugar, vanilla extract, pumpkin purée, eggs, nutmeg, cardamom]",cheesecake
Classic-Cheesecake-1074364,Classic Cheesecake,4,4200.0,[Desserts],,"[graham cracker crumbs, unsalted butter, full fat cream cheese, granulated sugar, eggs, vanilla extract]",cheesecake
Deluxe-Cheesecake-1355252,Deluxe Cheesecake,3,5100.0,[Desserts],,"[flour, sugar, grated lemon zest, butter, egg yolks, vanilla, cream cheese, salt, eggs, heavy cream]",cheesecake
Smores-Cheesecake-1258734,Smores Cheesecake,4,,[Desserts],,"[crust, graham cracker crumbs, butter, sugar, cheesecake filling, cream cheese, flour, cocoa, eggs, sour cream, vanilla extract, mini marshmallows, hot fudge topping, large marshmallows]",cheesecake
Vanilla-Bean-Cheesecake-1366095,Vanilla Bean Cheesecake,4,,[Desserts],,"[graham cracker crumbs, granulated sugar, unsalted butter, cream cheese, vanilla beans, large eggs, sour cream, heavy cream, white chocolate]",cheesecake
Cookie-Butter-Cheesecake-1359136,Cookie Butter Cheesecake,3,25200.0,[Desserts],,"[cookies, Philadelphia Cream Cheese, granulated sugar, dark brown sugar, vanilla, ground cinnamon, ground nutmeg, eggs, cookie butter]",cheesecake
Mini-Strawberry-Swirl-Cheesecake-1243609,Mini Strawberry Swirl Cheesecake,4,3000.0,[Desserts],,"[cheesecake filling, cream cheese, sugar, large eggs, sour cream, vanilla, OREO® Cookies, melted butter, curds, strawberries, lemon, cold water, corn starch]",cheesecake
Black-Bottom-No-Bake-Cherry-Cheesecake-1363796,Black Bottom No Bake Cherry Cheesecake,4,600.0,[Desserts],,"[dark chocolate chip, heavy whipping cream, Oreo Pie Crust, whipped topping, cream cheese, powdered sugar, cherry pie filling]",cheesecake
No-Bake-Chocolate-Orange-Greek-Yogurt-Cheesecake-1378169,No Bake Chocolate Orange Greek Yogurt Cheesecake,4,43200.0,[Desserts],,"[chocolate graham cracker crumbs, unsalted butter, unflavored gelatin, cold water, cream cheese, greek yogurt, coconut sugar, orange zest, orange juice, vanilla bean paste, water, white sugar, orange, bittersweet chocolate]",cheesecake
Nutella-Cheesecake-1364688,Nutella® Cheesecake,3,8400.0,[Desserts],,"[Nutella, chocolate graham crackers, melted butter, cream cheese, Dixie Crystals Extra Fine Granulated Sugar, large eggs, sour cream, chantilly cream, chocolate ganache]",cheesecake
No-Bake-Lemon-Cheesecake-1340239,No Bake Lemon Cheesecake,4,1500.0,[Desserts],,"[cookies, butter, cream cheese, sweetened condensed milk, lemon juice]",cheesecake
Sopapilla-cheesecake-365506,Sopapilla Cheesecake,5,3600.0,[Desserts],[Mexican],"[rolls, cream cheese, eggs, sugar, vanilla, cinnamon sugar, butter]",cheesecake
Fluffy-Cheesecake-1230488,Fluffy Cheesecake,3,12000.0,[Desserts],,"[Philadelphia Cream Cheese, sugar, cool whip, crumb crust, cherry pie filling]",cheesecake
Pumpkin-Cranberry-Cheesecake-1380568,Pumpkin Cranberry Cheesecake,4,7200.0,[Desserts],,"[Amaretti Cookies, sugar, unsalted butter, whole milk ricotta cheese, pumpkin purée, large eggs, mascarpone, pure vanilla extract, pumpkin pie spice, salt, fresh cranberries, fresh lemon juice]",cheesecake
