id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients,dish
Lasagna-Soup-1327988,Lasagna Soup,4,3000.0,[Soups],,"[ground beef, onions, garlic, brown sugar, beef broth, diced tomatoes, tomato sauce, italian seasoning, salt, lasagna noodles, mozzarella cheese]",lasagna
Beef_-Spinach_-_-Mushroom-Lasagna-1372704,"Beef, Spinach, & Mushroom Lasagna",4,5700.0,[Main Dishes],[Italian],"[extra-virgin olive oil, onions, garlic, mushrooms, oregano, red pepper flakes, ground beef, marinara sauce, sea salt, pepper, spinach, ricotta cheese, grated parmesan cheese, eggs, oven-ready lasagna noodles, shredded mozzarella cheese]",lasagna
Vegetable-Lasagna-1105062,Vegetable Lasagna,3,5400.0,[Main Dishes],[Italian],"[olive oil, green bell pepper, red bell pepper, yellow squash, zucchini, eggplant, onions, sliced mushrooms, garlic, fresh basil, fresh oregano, salt, pepper, part-skim mozzarella, nonfat ricotta cheese, grated parmesan cheese, frozen chopped spinach, large eggs, marinara sauce, lasagna noodles]",lasagna
Homemade-Lasagna-780490,Homemade Lasagna,4,6300.0,[Main Dishes],[Italian],"[lasagna noodles, marinara sauce, italian sausage, cream cheese, shredded mozzarella cheese, shredded parmesan cheese, italian seasoning]",lasagna
Lasagna-Soup-1367809,Lasagna Soup,4,3900.0,[Soups],,"[olive oil, sausage casings, onions, green bell pepper, garlic, chicken broth, tomato sauce, diced tomatoes, salt, crushed red pepper, whole wheat lasagna noodles, fresh basil, grated parmesan cheese, shredded mozzarella cheese]",lasagna
Luscious-Rosa-Lasagna-1337099,Luscious Rosa Lasagna,4,4500.0,[Main Dishes],[Italian],"[ricotta cheese, shredded mozzarella cheese, grated parmesan cheese, eggs, Bertolli Tomato & Basil Sauce, Bertolli® Alfredo Sauce, lasagna noodles, cooked and drained]",lasagna
Skinny-Spinach-Lasagna-577730,Skinny Spinach Lasagna,4,4500.0,[Main Dishes],,"[butter, minced garlic, fresh thyme, fresh spinach, ricotta cheese, eggs, salt, nutmeg, lemon juice, oven-ready lasagna noodles, pasta sauce, shredded mozzarella cheese]",lasagna
Easy-Lasagna-980451,Easy Lasagna,4,4500.0,[Main Dishes],[Italian],"[mild Italian sausage, lasagna noodles, marinara sauce, ricotta, large eggs, dried oregano, dried basil, mozzarella cheese, provolone cheese, grated parmesan cheese, pepperoni]",lasagna
Chicken-Francaise-Lasagna-1335874,Chicken Francaise Lasagna,4,3900.0,[Main Dishes],,"[lasagna sheets, ricotta cheese, shredded mozzarella cheese, large eggs, parsley, garlic powder, lemon zest, butter, all-purpose flour, lemon juice, white wine, low sodium chicken stock, boneless skinless chicken breasts]",lasagna
Speedy-Lasagna-1366577,Speedy Lasagna,3,,[Main Dishes],[Italian],"[tomato sauce, olive oil, onions, garlic, ground beef, italian sausage, tomatoes, tomato paste, beef stock, dried oregano, dried basil, bay leaves, salt, pepper, eggs, cream, ricotta cheese, grated parmesan cheese, mozzarella cheese, lasagna noodles]",lasagna
Crockpot-Lasagna-608751,Crockpot Lasagna,3,2700.0,[Main Dishes],[Kid-Friendly],"[nonstick spray, pasta sauce, water, ricotta cheese, shredded carrots, lasagna noodles, shredded mozzarella cheese]",lasagna
Lasagna-Rolls-with-Bertolli-Riserva-1371105,Lasagna Rolls with Bertolli Riserva,4,2100.0,[Main Dishes],,"[ricotta cheese, parmesan cheese, chees fresh mozzarella, lasagna noodles, ground beef, italian seasoning, lasagne]",lasagna
Pumpkin-Lasagna-1355013,Pumpkin Lasagna,4,5100.0,[Main Dishes],,"[kale, salt, ground black pepper, dried rosemary, ground nutmeg, olive oil, onions, portabello mushroom, carrots, zucchini, pumpkin purée, part-skim ricotta cheese, nonfat evaporated milk, shredded parmesan cheese, shredded mozzarella cheese, 1% low-fat milk, lasagna noodles]",lasagna
Easy-beef-lasagna-304084,Easy Beef Lasagna ,4,3900.0,[Main Dishes],[Italian],"[ground beef, ragu old world style pasta sauc, part-skim ricotta cheese, part-skim mozzarella cheese, grated parmesan cheese, eggs, lasagna noodles, cooked and drained]",lasagna
Vegetable-Lasagna-1279846,Vegetable Lasagna,4,5100.0,[Main Dishes],,"[marinara sauce, oven-ready lasagna noodles, grated parmesan cheese, low-fat ricotta cheese, heavy cream, garlic cloves, salt, pepper, eggplant, zucchini, yellow squash, olive oil, thyme, baby spinach, shredded mozzarella cheese, fresh basil]",lasagna
Taco-Lasagna-894561,Taco Lasagna,4,3900.0,[Main Dishes],,"[lasagna noodles, lean ground beef, taco seasoning, eggs, ricotta cheese, shredded cheddar cheese, chunky salsa, sour cream, green onions, diced tomatoes]",lasagna
Spinach-Lasagna-Soup-1334443,Spinach Lasagna Soup,4,1080.0,"[Soups, Main Dishes]",[Italian],"[extra-virgin olive oil, yellow onion, garlic cloves, sausage casings, chicken broth, diced tomatoes, crushed tomatoes, tomato paste, dried basil, dried oregano, dried thyme, dried parsley, dried rosemary, lasagna noodles, OrganicGirl Baby Spinach, ricotta cheese, shredded mozzarella cheese, shredded parmesan cheese, basil]",lasagna
Weeknight-skillet-lasagna-298772,Weeknight Skillet Lasagna,4,1380.0,[Main Dishes],[Italian],"[lasagna noodles, ground beef, ragu old world style pasta sauc, water, ricotta cheese, shredded mozzarella cheese]",lasagna
Crockpot-Veggie-Lasagna-1310731,Crockpot Veggie Lasagna,4,3600.0,[Main Dishes],[Italian],"[pasta sauce, zucchini, fresh spinach, sliced mushrooms, shredded mozzarella cheese, ricotta cheese, grated parmesan cheese, garlic powder, oregano, oven-ready lasagna noodles]",lasagna
Vegetarian-Lasagna-1157795,Vegetarian Lasagna,3,6300.0,[Main Dishes],,"[marinara sauce, diced tomatoes, oven-ready lasagna noodles, part-skim ricotta cheese, shredded Italian cheese, frozen chopped spinach, veggie crumbles]",lasagna
Bertolli-lasagna-304071,Bertolli Lasagna,4,6000.0,,,"[ricotta cheese, grated parmesan cheese, eggs, salt, ground black pepper, Bertolli Tomato & Basil Sauce, lasagna noodles, cooked and drained, shredded mozzarella cheese]",lasagna
Vegetarian-Squash-and-Mushroom-Lasagna-1363609,Vegetarian Squash and Mushroom Lasagna,3,4800.0,[Main Dishes],,"[butter, onions, crimini mushrooms, butternut squash, vegetable broth, fresh thyme, fresh sage, ricotta cheese, mozzarella cheese, grated parmesan cheese, large eggs, oil, oven-ready lasagna noodles]",lasagna
Lasagna-Rolls_-1378324,Lasagna Rolls!,4,2400.0,[Main Dishes],,"[lasagna noodles, whole milk ricotta cheese, ground meat, mozzarella balls, pasta sauce, italian seasoning, minced garlic, parsley, minced onion, eggs, cheddar cheese, parmesan cheese, pepper, salt, onions, garlic, olive oil, hamburger, seasoning, seasoning salt, tomato sauce, cheese]",lasagna
Lasagna-1283648,Lasagna,4,5400.0,[Main Dishes],,"[pork, beef, tomatoes, tomato paste, clove, dried basil, white onion, celery, milk, butter, olive oil, ground black pepper, salt, wheat flour, lasagne, parmesan cheese]",lasagna
Vegetarian-Lasagna-1378855,Vegetarian Lasagna,4,4500.0,[Main Dishes],,"[lasagna noodles, tomato sauce, cremini mushrooms, spinach leaves, green pepper, small yellow onion, carrots, mozzarella cheese, parmigiano reggiano cheese, fresh basil leaves, dried oregano, red pepper flakes]",lasagna
Lasagna-1010592,Lasagna,4,6300.0,[Main Dishes],[Italian],"[lasagna noodles, ground beef, italian sausage, garlic cloves, onions, diced tomatoes, tomato sauce, tomato paste, italian seasoning, basil, garlic powder, onion powder, kosher salt, sugar, parsley, mozzarella cheese, parmesan cheese, eggs, ricotta cheese, shredded parmesan cheese, pepper]",lasagna
