id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients
Cola-Onion-Pork-Chops-Allrecipes,Cola Onion Pork Chops,4,3900.0,[Main Dishes],,"[boneless chop pork, cola-flavored carbonated beverage, onion soup mix]"
Dijon-Parmesan-Pork-Chops-1205806,Dijon Parmesan Pork Chops,4,2700.0,[Main Dishes],,"[boneless chop pork, canola oil, Italian seasoned breadcrumbs, grated parmesan cheese, salt, pepper, eggs, dijon mustard]"
Cranberry-Pork-Chops-1323863,Cranberry Pork Chops,4,2400.0,[Main Dishes],,"[pork chops, salt, pepper, fresh thyme, olive oil, chicken stock, dijon mustard, whole cranberry sauce, flat leaf parsley]"
Crockpot-Pork-Chops-1089676,Crockpot Pork Chops,4,25500.0,[Main Dishes],,"[boneless chop pork, light brown sugar, ketchup, low sodium soy sauce, chile paste, minced garlic, black pepper, kosher salt, corn starch]"
Perfect-Pork-Chops-1007567,Perfect Pork Chops,4,2700.0,[Main Dishes],,"[vegetable oil, center cut pork chops, butter, garlic cloves, fresh thyme]"
Savory-Stuffed-Pork-Chops-1378159,Savory Stuffed Pork Chops,3,4200.0,[Main Dishes],,"[pork rib chops, chopped fresh sage, salt, freshly ground black pepper, vegetable oil, finely chopped onion, chopped celery, cornbread, green apples, dried cranberries, chicken stock, bourbon whiskey, chutney]"
Pork-Chops-with-Cheesy-Hash-Brown-Potatoes-1377396,Pork Chops with Cheesy Hash Brown Potatoes,3,4200.0,[Main Dishes],,"[pork loin chops, olive oil, onions, garlic, condensed cream of mushroom soup, milk, sour cream, frozen hash browns, swiss cheese, grated parmesan cheese, sugar pea]"
Mushroom-Pork-Chops-1096635,Mushroom Pork Chops,4,1500.0,[Main Dishes],,"[boneless center cut pork chops, salt, pepper, olive oil cooking spray, fresh mushrooms, white wine, dri leav thyme, condensed cream of mushroom soup, fresh parsley]"
Mustard-Balsamic-Pork-Chops-with-Rosemary-1184129,Mustard Balsamic Pork Chops with Rosemary,4,3000.0,[Main Dishes],,"[pork chops, olive oil, whole grain mustard, balsamic vinegar, fresh rosemary, salt, pepper]"
Crunchy-Onion-Pork-Chops-972497,Crunchy Onion Pork Chops,3,2400.0,[Main Dishes],,"[french fried onions, all-purpose flour, boneless chop pork, eggs]"
Crockpot-Ranch-Pork-Chops-1279225,Crockpot Ranch Pork Chops,4,14700.0,[Main Dishes],,"[boneless chop pork, cream of chicken soup, ranch dressing, water]"
Hawaiian-Pork-Chops-633736,Hawaiian Pork Chops,3,1500.0,[Main Dishes],[Hawaiian],"[pork chops, 1 inch thick, pineapple slices, soy sauce, vegetable oil, onions, garlic, brown sugar]"
Pork-Chops_-Apple_-and-Onions-1364814,"Pork Chops, Apple, and Onions",4,2700.0,[Main Dishes],,"[pork chops, salt, pepper, olive oil, onions, apples, garlic, apple cider vinegar, chicken broth, fresh rosemary]"
Best-Pork-Chops-1237264,Best Pork Chops,4,1200.0,[Main Dishes],,"[bone-in pork chops, all-purpose flour, corn starch, kosher salt, ground black pepper, garlic powder, paprika, cayenne pepper, vegetable oil, unsalted butter]"
Pan-Fried-Pork-Chops-1312685,Pan Fried Pork Chops,4,600.0,[Main Dishes],,"[bone-in pork chops, coconut flour, seasoning salt, black pepper, cayenne pepper, butter]"
Homestyle-Pork-Chops-1277892,Homestyle Pork Chops,3,1500.0,[Main Dishes],,"[McCormick® Paprika, McCormick® Thyme Leaves, salt, McCormick Black Pepper, bone-in pork chops, olive oil]"
Stuffed-Pork-Chops-1351101,Stuffed Pork Chops,4,2700.0,[Main Dishes],,"[boneless chop pork, stuffing mix, applesauce, chicken broth, dried sage, salt, black pepper, butter, olive oil]"
Pork-Chops-with-Apples-_-Onions-1268025,Pork Chops with Apples & Onions,4,1200.0,[Main Dishes],,"[bone-in pork chops, apples, onions, water, balsamic vinaigrette, salt, pepper]"
Pork-Chops-with-Bacon-and-Cabbage-1338076,Pork Chops with Bacon and Cabbage,4,2400.0,[Main Dishes],,"[extra-virgin olive oil, pork chops, 1 inch thick, salt, black pepper, bacon, yellow onion, green cabbage, all-purpose flour, whole milk]"
Juicy-Pork-Chops-Allrecipes,Juicy Pork Chops,4,44100.0,[Main Dishes],,"[soy sauce, minced garlic, ground black pepper, boneless chop pork]"
Original-Ranch-Pork-Chops-989436,Original Ranch Pork Chops,3,2100.0,[Main Dishes],,"[Hidden Valley® Original Ranch Salad® Dressing & Seasoning Mix, pork loin rib chops, paprika, salt, cracked black pepper]"
Crunchy-Honey-Garlic-Pork-Chops-1303971,Crunchy Honey Garlic Pork Chops,4,2700.0,[Main Dishes],,"[boneless chop pork, flour, eggs, butter, chopped garlic, soy sauce, honey, brown sugar]"
Crazy-Slow-Cooker-Pork-Chops-1303478,Crazy Slow Cooker Pork Chops,4,3900.0,[Main Dishes],,"[center cut pork chops, flour, poultry seasoning, salt, olive oil, chicken broth, onions]"
Marinated-Pork-Chops-Martha-Stewart,Marinated Pork Chops,3,5400.0,[Main Dishes],[Barbecue],"[soy sauce, hoisin sauce, garlic, honey, sugar, center cut pork chops]"
Smothered-Pork-Chops-1222446,Smothered Pork Chops,4,4500.0,[Main Dishes],,"[pork chops, pepper, salt, garlic powder, dried oregano, vegetable oil, onions, all-purpose flour, chicken broth]"
Ann_s-Pork-Chops-1196331,Ann's Pork Chops,3,3600.0,[Main Dishes],,"[pork, vegetables, meat, pork chops, mushrooms, green pepper, gravy mix, water, tomato sauce]"
Honey-Garlic-Pork-Chops-976873,Honey Garlic Pork Chops,4,2100.0,[Main Dishes],[Barbecue],"[ketchup, honey, soy sauce, garlic cloves, boneless chop pork, salt, pepper]"
Juicy-Grilled-Pork-Chops-1197710,Juicy Grilled Pork Chops,4,1200.0,[Main Dishes],,"[pork rib chops, barbecue rub, water, kosher salt, sugar, garlic]"
Paleo-Pork-Chops-With-Mushroom-Sauce-1330014,Paleo Pork Chops With Mushroom Sauce,4,2400.0,[Main Dishes],,"[lard, onions, crushed garlic, mushrooms, boneless chop pork, sea salt, ground black pepper, paprika, dried rosemary, chicken broth]"
Simple-Stovetop-Pork-Chops-1073379,Simple Stovetop Pork Chops,4,1500.0,[Main Dishes],,"[butter, boneless chop pork, onions, chicken stock, dijon mustard, dried parsley, paprika, sour cream, salt, pepper]"
Smothered-Pork-Chops-Allrecipes,Smothered Pork Chops,4,3600.0,[Main Dishes],,"[onions, crushed garlic, pork chops, water, all-purpose flour, fat-free chicken broth, sauce]"
Caramel-Apple-Pork-Chops-1323865,Caramel Apple Pork Chops,4,2700.0,[Main Dishes],,"[pork chops, vegetable oil, brown sugar, salt, pepper, ground cinnamon, ground nutmeg, unsalted butter, tart apples, chopped pecans]"
Salt-and-Pepper-Pork-Chops-1273100,Salt and Pepper Pork Chops,4,1200.0,[Main Dishes],,"[pork chops, egg whites, salt, corn starch, canola oil, jalapeno chilies, green onions]"
Balsamic-Pork-Chops-Allrecipes,Balsamic Pork Chops,4,,[Main Dishes],,"[boneless chop pork, balsamic vinaigrette salad dressing]"
Sexy-Pork-Chops-1036475,Sexy Pork Chops,4,1800.0,[Main Dishes],,"[pork chops, salt, black pepper, olive oil, garlic, white wine, low sodium chicken broth, lemon juice, fresh parsley, fresh rosemary]"
Pork-Chops-In-Beer-Sauce-1378831,Pork Chops In Beer Sauce,4,2220.0,[Main Dishes],,"[pork chops, clove, lemon zest, olive oil, rosemary, sage leaves, beer, salt, pepper, butter]"
My-Kid_s-Favorite-Pork-Chops-Allrecipes,My Kid's Favorite Pork Chops,5,4800.0,[Main Dishes],,"[pork chops, steak seasoning, beer, barbecue sauce, onions]"
Mojo-Pork-Chops-Savour-the-Senses-58250,Mojo Pork Chops,5,4200.0,[Main Dishes],,"[pork chops, orange juice, lime juice, black pepper, cumin, cayenne pepper, garlic powder, oregano, olive oil, purple onion, garlic, white wine]"
Skillet-Pork-Chop-901403,Skillet Pork Chop,4,1800.0,[Main Dishes],,"[pork chops, olive oil, salt, pepper]"
