id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients,dish
Weight-Watchers-Chicken-and-Cheese-Casserole-1362399,Weight Watchers Chicken and Cheese Casserole,3,,,,"[macaroni, boneless skinless chicken breasts, cream of mushroom soup, skim milk, low-fat cheddar cheese]",casserole
Healthy-Green-Bean-Casserole-1378178,Healthy Green Bean Casserole,4,4200.0,[Side Dishes],,"[butter, garlic, onions, mushrooms, whole wheat white flour, skim milk, plain greek yogurt, salt, onion powder, garlic powder, black pepper, frozen green beans, parmesan cheese, panko breadcrumbs]",casserole
Sweet-Potato-Casserole-1380300,Sweet Potato Casserole,4,4500.0,[Side Dishes],,"[unsalted butter, sweet potatoes, yams, baking powder, vanilla extract, ground cinnamon, large eggs, granulated sugar, buttermilk, chop fine pecan, flour, light brown sugar, dark brown sugar]",casserole
Overnight-Breakfast-Casserole-1340782,Overnight Breakfast Casserole,4,3600.0,[Breakfast and Brunch],,"[bread, ground sausage, green pepper, onions, sharp cheddar cheese, eggs, milk, salt, black pepper]",casserole
Stuffed-Pepper-Casserole-1379916,Stuffed Pepper Casserole,4,6000.0,[Main Dishes],,"[lean ground beef, bell pepper, minute rice, beef stock, tomato sauce, diced tomatoes, salt, pepper]",casserole
Leftover-Turkey-Casserole-1370967,Leftover Turkey Casserole,4,4200.0,[Main Dishes],,"[stuffing, boneless skinless turkey breasts, Hellmann's® Real Mayonnaise, whole cranberry sauce, mashed potatoes, shredded low-fat mozzarella cheese]",casserole
Chicken-Tortilla-Casserole-1354843,Chicken Tortilla Casserole,4,2400.0,[Main Dishes],,"[onions, olive oil, green chilies, tomato juice, pepper, Velveeta, evaporated milk, chicken, tortilla chips, cheddar cheese]",casserole
Cheesy-Chicken-and-Rice-Casserole-1371232,Cheesy Chicken and Rice Casserole,3,3900.0,[Main Dishes],,"[brown rice, boneless skinless chicken breasts, fat-free chicken broth, chicken bouillon, frozen broccoli, frozen mixed vegetables, reduced fat cheddar cheese, non-fat sour cream, fat free milk, whole wheat flour, light butter, onion powder, paprika, salt, pepper]",casserole
Green-Bean-Bacon-Casserole-1363867,Green Bean Bacon Casserole,4,3060.0,[Side Dishes],,"[green beans, cream of mushroom soup, bacon, french fried onions, milk, black pepper, salt]",casserole
Classic-Sweet-Potato-Casserole-1379017,Classic Sweet Potato Casserole,4,6300.0,[Side Dishes],,"[sweet potatoes, brown sugar, granulated sugar, half & half, unsalted butter, vanilla extract, sea salt, ground cinnamon, ground ginger, ground nutmeg, large eggs, mini marshmallows]",casserole
Sweet-Potato-Casserole-1377673,Sweet Potato Casserole,4,2400.0,,,"[sweet potatoes, coconut cream, vanilla extract, sea salt, pecans, pepitas, coconut sugar, coconut flour, maple syrup, unsweetened applesauce]",casserole
Cheddar-Potato-Casserole-1350517,Cheddar Potato Casserole,3,2400.0,[Side Dishes],,"[mashed potatoes, Campbell's Condensed Cheddar Cheese Soup, sour cream, ground black pepper, green onions]",casserole
Healthy-Chicken-And-Broccoli-Casserole-1363615,Healthy Chicken And Broccoli Casserole,3,3600.0,[Main Dishes],,"[cooking oil, chicken thighs, butter, broccoli, chicken broth, cream of mushroom soup]",casserole
Creamy-Chicken-_-Mushroom-Casserole-1360871,Creamy Chicken & Mushroom Casserole,4,4500.0,[Main Dishes],,"[mushrooms, dried shiitake mushrooms, dried porcini mushrooms, chicken legs, white onion, garlic, hot water, crème fraîche, heavy cream, Madeira, all-purpose flour, butter, extra-virgin olive oil, kosher salt, freshly ground pepper]",casserole
Easy-Breakfast-Casserole-1359150,Easy Breakfast Casserole,4,3000.0,[Breakfast and Brunch],,"[large eggs, green bell pepper, green onions, frozen hash browns, bacon, shredded cheddar cheese, light cream, cayenne pepper, kosher salt, black pepper]",casserole
Sweet-Potato-Casserole-made-with-Brevilles-The-Smart-Oven-1378245,Sweet Potato Casserole made with Breville’s The Smart Oven,4,1800.0,[Side Dishes],,"[sweet potatoes, coconut oil, brown sugar, 2% reduced-fat milk, cinnamon, mini marshmallows]",casserole
Hamburger-Casserole-with-Cornbread-Topping-Gluten-Free_-Dairy-Free-1367891,"Hamburger Casserole with Cornbread Topping Gluten Free, Dairy Free",4,2700.0,[Main Dishes],,"[ground beef, onions, beef broth, worcestershire sauce, pepper, cornbread mix]",casserole
Mashed-Potato-Casserole-1377445,Mashed Potato Casserole,3,4200.0,[Side Dishes],,"[unsalted butter, yukon gold potatoes, kosher salt, sour cream, black pepper, chives, bread crumbs, parmigiano reggiano cheese]",casserole
Cheeseburger-Macaroni-Casserole-1340471,Cheeseburger Macaroni Casserole,4,1800.0,[Main Dishes],,"[pasta, olive oil, ground beef, onions, garlic, diced tomatoes, San Marzano tomatoes, ketchup, ground mustard, dill, garlic powder, smoked paprika, red pepper flakes, salt, pepper, colby jack cheese]",casserole
Holiday-Sweet-Potato-Casserole-1380414,Holiday Sweet Potato Casserole,4,3600.0,[Side Dishes],,"[sweet potatoes, butter, cinnamon, brown sugar, nonstick spray]",casserole
Easy-Loaded-Potato-Skin-And-Chicken-Casserole-_MomsWingMan-1362239,Easy Loaded Potato Skin And Chicken Casserole #MomsWingMan,4,2700.0,[Main Dishes],,"[potatoes, boneless chicken, shredded sharp cheddar cheese, cream of celery soup, milk, green onions, bbq sauce]",casserole
